target,objective,feature_mode,model,incumbent_diet,incumbent_value,candidate_name,byproduct_type,inclusion_pct,is_observed_pct,mu,sigma,ei,predicted_improvement
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo43,orujo,43.0,False,1.8457985404431918,0.05439502674354118,4.0827987636666504e-11,-0.302582665254427
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo44,orujo,44.0,False,1.852134970295468,0.05401447917480006,1.53782924356257e-11,-0.3089190951067031
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo45,orujo,45.0,False,1.8584666997769645,0.053807168857621324,6.3374617622285835e-12,-0.31525082458819975
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo46,orujo,46.0,False,1.8647859806750595,0.053772441271775676,2.907912581069852e-12,-0.3215701054862947
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo47,orujo,47.0,False,1.871075852413361,0.05390468413417186,1.5038175073216128e-12,-0.32785997722459626
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo48,orujo,48.0,False,1.877309226999594,0.054192835669704786,8.813763431258471e-13,-0.3340933518108291
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo49,orujo,49.0,False,1.8834784214831284,0.05463055021077606,5.872138117614699e-13,-0.3402625462943636
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo50,orujo,50.0,True,1.8897025251397537,0.05525489588784638,4.5327495821713564e-13,-0.3464866499509889
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo51,orujo,51.0,False,1.892845007568065,0.055751427970272306,4.607332757500348e-13,-0.34962913237930016
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo52,orujo,52.0,False,1.8960469298034566,0.05634575897380268,5.021806669211929e-13,-0.3528310546146918
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo53,orujo,53.0,False,1.8992392457730403,0.05701114710893417,5.779485698287531e-13,-0.35602337058427547
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo54,orujo,54.0,False,1.9023993246490687,0.05773739973584047,6.968028583098718e-13,-0.3591834494603039
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo55,orujo,55.0,False,1.9055295939377854,0.05852296205842165,8.763745949486427e-13,-0.36231371874902063
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo56,orujo,56.0,False,1.9086391228055886,0.05936837138423653,1.145743748471859e-12,-0.36542324761682377
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo57,orujo,57.0,False,1.9117360682923457,0.06027368997635157,1.5509850860700721e-12,-0.36852019310358086
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo58,orujo,58.0,False,1.9148259717411056,0.06123798533754738,2.1645518759143645e-12,-0.3716100965523408
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo59,orujo,59.0,False,1.9179121152516923,0.0622594972486624,3.1001943930473176e-12,-0.37469624006292745
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo60,orujo,60.0,False,1.9209962586694496,0.06333590669253464,4.5361338162909624e-12,-0.37778038348068477
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo61,orujo,61.0,False,1.9240792204635566,0.06446451689716239,6.7504247237722714e-12,-0.3808633452747918
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo62,orujo,62.0,False,1.9271612105751883,0.0656423009237094,1.0173716336300387e-11,-0.3839453353864235
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo63,orujo,63.0,False,1.930241947074554,0.06686580430905194,1.546541247173755e-11,-0.3870260718857892
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo64,orujo,64.0,False,1.933320605235468,0.06813090037818353,2.3618185608678215e-11,-0.3901047300467031
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo65,orujo,65.0,False,1.9363956672960483,0.06943245000894085,3.6090951318027643e-11,-0.3931797921072835
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo66,orujo,66.0,False,1.9394648504499281,0.07076412589618059,5.4963288170504744e-11,-0.3962489752611633
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo67,orujo,67.0,False,1.9425256020709396,0.07211921286375361,8.311934565645787e-11,-0.3993097268821748
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo68,orujo,68.0,False,1.9455772407444611,0.07349424798490624,1.246099171237281e-10,-0.40236136555569635
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo69,orujo,69.0,False,1.9486261633593225,0.07489806092220634,1.858508797573953e-10,-0.4054102881705577
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo70,orujo,70.0,True,1.9516918813878699,0.07636247733434633,2.790642163626344e-10,-0.40847600619910507
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo71,orujo,71.0,False,1.9578009080699617,0.07762109582308856,3.009072918232906e-10,-0.41458503288119686
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo72,orujo,72.0,False,1.963926727692816,0.07898414384512704,3.3759066164605996e-10,-0.42071085250405127
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo73,orujo,73.0,False,1.9700379045103764,0.08039389518465177,3.8485452004364644e-10,-0.4268220293216116
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo74,orujo,74.0,False,1.9761339047822812,0.08184616288301892,4.4456696895424e-10,-0.43291802959351644
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo75,orujo,75.0,False,1.9822210585862252,0.08334839392024991,5.210794410982576e-10,-0.4390051833974604
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo76,orujo,76.0,False,1.9883040537249186,0.08490519241986921,6.198282288138901e-10,-0.4450881785361538
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo77,orujo,77.0,False,1.9943853103907905,0.08651736303221065,7.473476905623754e-10,-0.4511694352020257
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo78,orujo,78.0,False,2.000465894872135,0.08818351488521872,9.116967426072257e-10,-0.4572500196833704
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo79,orujo,79.0,False,2.006546240336788,0.08990130111689856,1.1229719917443344e-09,-0.46333036514802317
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo80,orujo,80.0,False,2.0126265278217956,0.09166805450802891,1.3938562264016228e-09,-0.46941065263303083
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo81,orujo,81.0,False,2.0187068751896082,0.0934810531073709,1.7402108450325682e-09,-0.47549100000084343
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo82,orujo,82.0,False,2.0247874744132752,0.09533759066096184,2.181704494444906e-09,-0.4815715992245104
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo83,orujo,83.0,False,2.030868808667739,0.09723490866932392,2.7423981529582686e-09,-0.4876529334789741
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo84,orujo,84.0,False,2.03695214431146,0.09916993723066816,3.45100968523523e-09,-0.4937362691226952
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo85,orujo,85.0,False,2.0430406366724143,0.10113867615534676,4.340087346189535e-09,-0.4998247614836495
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo86,orujo,86.0,False,2.0491414588768695,0.10313499219156516,5.442376902469392e-09,-0.5059255836881047
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo87,orujo,87.0,False,2.055268507989549,0.1051490772961889,6.782269567546522e-09,-0.5120526328007842
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo88,orujo,88.0,False,2.06144055022637,0.10716844329543376,8.367507585346616e-09,-0.5182246750376052
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo89,orujo,89.0,False,2.06765600306672,0.10919209402219274,1.0224531741532896e-08,-0.5244401278779554
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Orujo90,orujo,90.0,True,2.0738216703283068,0.11127102852026917,1.2587258351943766e-08,-0.530605795139542
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa15,quinoa,15.0,True,1.723426657329444,0.0652845645714624,3.374596572176445e-05,-0.1802107821406791
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa16,quinoa,16.0,False,1.726601585679338,0.06474874426720173,2.5931311730725793e-05,-0.18338571049057317
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa17,quinoa,17.0,False,1.729757031780023,0.06429903032667526,2.0085693075501594e-05,-0.18654115659125825
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa18,quinoa,18.0,False,1.7329114082757542,0.06391507209807337,1.5633495293131003e-05,-0.1896955330869894
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa19,quinoa,19.0,False,1.7360727758843946,0.06358840547309566,1.221711862413899e-05,-0.19285690069562977
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa20,quinoa,20.0,False,1.7392417363437067,0.06331868600189161,9.595495680217756e-06,-0.19602586115494192
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa21,quinoa,21.0,False,1.742415469889135,0.06310855771742345,7.588604269557266e-06,-0.19919959470037019
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa22,quinoa,22.0,False,1.7455897611961917,0.06296079264971297,6.0554323427114995e-06,-0.2023738860074269
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa23,quinoa,23.0,False,1.7487594241788156,0.06287711356453861,4.884909733270489e-06,-0.20554354899005078
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa24,quinoa,24.0,False,1.7519179273922703,0.06285782842869143,3.990507960462017e-06,-0.20870205220350546
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa25,quinoa,25.0,False,1.7550569815233497,0.06290182725354528,3.305730259349413e-06,-0.21184110633458486
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa26,quinoa,26.0,False,1.7581671505583487,0.06300693690312645,2.780057239261383e-06,-0.21495127536958392
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa27,quinoa,27.0,False,1.7612414057259862,0.06317107215172849,2.375459825495155e-06,-0.2180255305372214
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa28,quinoa,28.0,False,1.764284614512102,0.06339503930449726,2.0636013852781752e-06,-0.22106873932333726
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa29,quinoa,29.0,False,1.7673306936465445,0.06368757286057428,1.823743624350735e-06,-0.2241148184577797
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa30,quinoa,30.0,True,1.7704548019077733,0.0640690377070207,1.6410813157033875e-06,-0.22723892671900847
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa31,quinoa,31.0,False,1.7738135128032837,0.06412955867989568,1.3388498412553614e-06,-0.2305976376145189
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa32,quinoa,32.0,False,1.7772496288989845,0.06427879031557127,1.1107466405234977e-06,-0.23403375371021973
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa33,quinoa,33.0,False,1.7806893522003802,0.06449541752102822,9.373667343266442e-07,-0.23747347701161536
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa34,quinoa,34.0,False,1.7840987807526933,0.0647694216150424,8.04934807610944e-07,-0.24088290556392855
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa35,quinoa,35.0,False,1.7874725067772181,0.06509866932806231,7.036018063897507e-07,-0.24425663158845334
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa36,quinoa,36.0,False,1.7908169454770275,0.06548410479528687,6.262183060703073e-07,-0.24760107028826273
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa37,quinoa,37.0,False,1.7941409149700478,0.06592709366987033,5.675415113884556e-07,-0.250925039781283
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa38,quinoa,38.0,False,1.7974519680234313,0.06642840729427264,5.237092565243001e-07,-0.2542360928346665
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa39,quinoa,39.0,False,1.8007556458050507,0.06698800605314982,4.918743676667108e-07,-0.25753977061628586
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa40,quinoa,40.0,False,1.804055874247375,0.06760510374995657,4.6994000979038944e-07,-0.2608399990586101
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa41,quinoa,41.0,False,1.8073556830537936,0.06827826754997358,4.5636052813041803e-07,-0.2641398078650288
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa42,quinoa,42.0,False,1.8106579640136038,0.06900545676453655,4.499837497533284e-07,-0.267442088824839
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa43,quinoa,43.0,False,1.8139662077054874,0.06978397619259784,4.4991739377494834e-07,-0.27075033251672265
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa44,quinoa,44.0,False,1.8172851715588503,0.07061037137726446,4.5541011369192476e-07,-0.2740692963700855
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa45,quinoa,45.0,False,1.8206212515684508,0.07148037748188088,4.6575515148389753e-07,-0.277405376379686
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa46,quinoa,46.0,False,1.8239818786561592,0.07238921113533303,4.802659259363842e-07,-0.28076600346739444
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa47,quinoa,47.0,False,1.8273724529390307,0.07333281793311623,4.984557616126872e-07,-0.2841565777502659
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa48,quinoa,48.0,False,1.83078844533896,0.07431106283753805,5.206699797164421e-07,-0.2875725701501952
FCR,Minimizar FCR,FULL_FEATURES,GP_Compuesto_NoARD,Quinoa30,1.5432158751887648,Quinoa49,quinoa,49.0,False,1.8342014108296762,0.07533344152336867,5.494141793682595e-07,-0.29098553564091145
